Gene	p avg	Name
SCNM1	0.573	sodium channel modifier 1
EIF2AK2	0.573	eukaryotic translation initiation factor 2 alpha kinase 2
CCL18	0.5735	C-C motif chemokine ligand 18
AGL	0.5735	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase
MED15	0.574	mediator complex subunit 15
ARSB	0.574	arylsulfatase B
NEFH	0.574	neurofilament heavy chain
SERPINA7	0.5740000000000001	serpin family A member 7
OTUD7B	0.5740000000000001	OTU deubiquitinase 7B
ZMAT3	0.5740000000000001	zinc finger matrin-type 3
FAM175B	0.5745	abraxas 2, BRISC complex subunit
GEN1	0.5745	GEN1 Holliday junction 5' flap endonuclease
SHROOM3	0.5745	shroom family member 3
FGD4	0.5745	FYVE, RhoGEF and PH domain containing 4
FOXG1	0.575	forkhead box G1
NPC2	0.575	NPC intracellular cholesterol transporter 2
SLC25A21	0.575	solute carrier family 25 member 21
ZHX2	0.575	zinc fingers and homeoboxes 2
SSRP1	0.5755	structure specific recognition protein 1
GGACT	0.5755	gamma-glutamylamine cyclotransferase
VTN	0.5755	vitronectin
ARPC1B	0.5755	actin related protein 2/3 complex subunit 1B
DDX19A	0.5755	DEAD-box helicase 19A
COL22A1	0.576	collagen type XXII alpha 1 chain
SIRT6	0.576	sirtuin 6
C1QA	0.5760000000000001	complement C1q A chain
RPS27	0.5760000000000001	ribosomal protein S27
TPM2	0.5760000000000001	tropomyosin 2
ZFAND2B	0.5765	zinc finger AN1-type containing 2B
INTS6	0.5765	integrator complex subunit 6
GRK3	0.577	G protein-coupled receptor kinase 3
TEAD2	0.577	TEA domain transcription factor 2
SP100	0.577	SP100 nuclear antigen
ENPP2	0.577	ectonucleotide pyrophosphatase/phosphodiesterase 2
MYCBP	0.577	MYC binding protein
TRIM61	0.577	tripartite motif containing 61
NSUN4	0.5775	NOP2/Sun RNA methyltransferase 4
PSMD2	0.578	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
PRCP	0.5780000000000001	prolylcarboxypeptidase
CBL	0.5780000000000001	Cbl proto-oncogene
LRRC45	0.5780000000000001	leucine rich repeat containing 45
DOCK8	0.5785	dedicator of cytokinesis 8
EIF3H	0.5785	eukaryotic translation initiation factor 3 subunit H
NME3	0.5785	NME/NM23 nucleoside diphosphate kinase 3
PPBP	0.579	pro-platelet basic protein
MBTPS2	0.579	membrane bound transcription factor peptidase, site 2
PHLDA3	0.579	pleckstrin homology like domain family A member 3
ZCCHC6	0.579	terminal uridylyl transferase 7
PLEKHM2	0.579	pleckstrin homology and RUN domain containing M2
ADI1	0.579	acireductone dioxygenase 1
SLC1A3	0.5794999999999999	solute carrier family 1 member 3
RPS4X	0.5795	ribosomal protein S4 X-linked
AVIL	0.5795	advillin
COX7A2L	0.5795	cytochrome c oxidase subunit 7A2 like
P3H4	0.58	prolyl 3-hydroxylase family member 4 (inactive)
CWF19L1	0.58	CWF19 like cell cycle control factor 1
PVALB	0.5800000000000001	parvalbumin
MEF2A	0.5805	myocyte enhancer factor 2A
ZNF654	0.5805	zinc finger protein 654
KLHL9	0.5805	kelch like family member 9
TNN	0.581	tenascin N
EEF1AKMT1	0.581	EEF1A lysine methyltransferase 1
DIAPH3	0.581	diaphanous related formin 3
PLP2	0.5815	proteolipid protein 2
SPIDR	0.5815	scaffold protein involved in DNA repair
ZNF184	0.5815	zinc finger protein 184
ITGA2	0.5815	integrin subunit alpha 2
YTHDC2	0.582	YTH domain containing 2
AFG3L2	0.582	AFG3 like matrix AAA peptidase subunit 2
BCL10	0.582	BCL10 immune signaling adaptor
TSNARE1	0.582	t-SNARE domain containing 1
STX7	0.582	syntaxin 7
PDE12	0.5820000000000001	phosphodiesterase 12
WRNIP1	0.5820000000000001	WRN helicase interacting protein 1
ABTB1	0.5825	ankyrin repeat and BTB domain containing 1
TOPORS	0.5825	TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase
DENND6A	0.5825	DENN domain containing 6A
RBM6	0.5825	RNA binding motif protein 6
RERE	0.5825	arginine-glutamic acid dipeptide repeats
TYMP	0.5825	thymidine phosphorylase
SKA1	0.5825	spindle and kinetochore associated complex subunit 1
SRRM3	0.583	serine/arginine repetitive matrix 3
SEL1L2	0.583	SEL1L2 adaptor subunit of ERAD E3 ligase
SMTN	0.583	smoothelin
ADAR	0.583	adenosine deaminase RNA specific
SP140	0.583	SP140 nuclear body protein
LIN9	0.583	lin-9 DREAM MuvB core complex component
PREP	0.583	prolyl endopeptidase
MFHAS1	0.5835	multifunctional ROCO family signaling regulator 1
RSRC1	0.5835	arginine and serine rich coiled-coil 1
P4HB	0.5835	prolyl 4-hydroxylase subunit beta
UCHL5	0.5835	ubiquitin C-terminal hydrolase L5
ZNF839	0.584	zinc finger protein 839
PARP14	0.584	poly(ADP-ribose) polymerase family member 14
NCF4	0.584	neutrophil cytosolic factor 4
ZNF282	0.584	zinc finger protein 282
RPEL1	0.584	ribulose-5-phosphate-3-epimerase like 1
VPS37C	0.5840000000000001	VPS37C subunit of ESCRT-I
ZCCHC7	0.5840000000000001	zinc finger CCHC-type containing 7
MTG2	0.5840000000000001	mitochondrial ribosome associated GTPase 2
RILP	0.5845	Rab interacting lysosomal protein
CAPNS1	0.5845	calpain small subunit 1
CDK8	0.5845	cyclin dependent kinase 8
HSPA12B	0.5845	heat shock protein family A (Hsp70) member 12B
ARHGAP31	0.5845	Rho GTPase activating protein 31
ATP6V1G1	0.5845	ATPase H+ transporting V1 subunit G1
H2AFX	0.585	H2A.X variant histone
GALNT14	0.5854999999999999	polypeptide N-acetylgalactosaminyltransferase 14
PTPN14	0.5855	protein tyrosine phosphatase non-receptor type 14
TSG101	0.586	tumor susceptibility 101
CD209	0.5860000000000001	CD209 molecule
C9orf78	0.5860000000000001	chromosome 9 open reading frame 78
CLN5	0.5860000000000001	CLN5 intracellular trafficking protein
NDUFV2	0.5865	NADH:ubiquinone oxidoreductase core subunit V2
SERPINA1	0.5865	serpin family A member 1
COX4I1	0.5865	cytochrome c oxidase subunit 4I1
AP2A2	0.5865	adaptor related protein complex 2 subunit alpha 2
TRAPPC5	0.5865	trafficking protein particle complex subunit 5
ANKRD10	0.5865	ankyrin repeat domain 10
SORBS1	0.5865	sorbin and SH3 domain containing 1
PPIE	0.5865	peptidylprolyl isomerase E
BTN3A2	0.587	butyrophilin subfamily 3 member A2
LRRC8D	0.587	leucine rich repeat containing 8 VRAC subunit D
SPC25	0.587	SPC25 component of NDC80 kinetochore complex
GALT	0.587	galactose-1-phosphate uridylyltransferase
SCARF1	0.5874999999999999	scavenger receptor class F member 1
GHITM	0.5875	growth hormone inducible transmembrane protein
UBIAD1	0.5875	UbiA prenyltransferase domain containing 1
IQCE	0.588	IQ motif containing E
KIAA1107	0.588	BTB domain containing 8
FAM107B	0.588	family with sequence similarity 107 member B
ASB7	0.5880000000000001	ankyrin repeat and SOCS box containing 7
SPG7	0.5880000000000001	SPG7 matrix AAA peptidase subunit, paraplegin
HBG2	0.5880000000000001	hemoglobin subunit gamma 2
LY96	0.5885	lymphocyte antigen 96
UBE3A	0.5885	ubiquitin protein ligase E3A
ABCA7	0.589	ATP binding cassette subfamily A member 7
KLF2	0.589	Kruppel like factor 2
TGFBRAP1	0.589	transforming growth factor beta receptor associated protein 1
ICAM2	0.589	intercellular adhesion molecule 2
CD163	0.5895	CD163 molecule
RBM27	0.5895	RNA binding motif protein 27
GSDMD	0.5895	gasdermin D
RBCK1	0.5895	RANBP2-type and C3HC4-type zinc finger containing 1
BORCS5	0.5895	BLOC-1 related complex subunit 5
DEDD	0.5905	death effector domain containing
STAB2	0.5905	stabilin 2
LPXN	0.5905	leupaxin
CRKL	0.5905	CRK like proto-oncogene, adaptor protein
SYTL2	0.5905	synaptotagmin like 2
SFRP4	0.5905	secreted frizzled related protein 4
MMAB	0.591	metabolism of cobalamin associated B
SMAP1	0.591	small ArfGAP 1
TP53RK	0.591	TP53 regulating kinase
MAD2L1BP	0.5915	MAD2L1 binding protein
SPATS2L	0.592	spermatogenesis associated serine rich 2 like
SKAP1	0.592	src kinase associated phosphoprotein 1
PJA1	0.592	praja ring finger ubiquitin ligase 1
CAP1	0.592	cyclase associated actin cytoskeleton regulatory protein 1
AHSP	0.592	alpha hemoglobin stabilizing protein
CEACAM6	0.5920000000000001	CEA cell adhesion molecule 6
AMN1	0.5925	antagonist of mitotic exit network 1 homolog
HTRA1	0.5925	HtrA serine peptidase 1
PSMC6	0.5925	proteasome 26S subunit, ATPase 6
PPP2R3A	0.5925	protein phosphatase 2 regulatory subunit B''alpha
WRN	0.5925	WRN RecQ like helicase
EFNA1	0.593	ephrin A1
GYS1	0.593	glycogen synthase 1
CCDC25	0.593	coiled-coil domain containing 25
GANC	0.593	glucosidase alpha, neutral C
GZMA	0.593	granzyme A
LRP10	0.593	LDL receptor related protein 10
IRX4	0.5934999999999999	iroquois homeobox 4
ADCY5	0.5935	adenylate cyclase 5
GUCY1A3	0.5935	guanylate cyclase 1 soluble subunit alpha 1
VIM	0.5935	vimentin
CABP7	0.5935	calcium binding protein 7
UBAC1	0.5935	UBA domain containing 1
DDX27	0.594	DEAD-box helicase 27
TMCO6	0.594	transmembrane and coiled-coil domains 6
UQCC1	0.594	ubiquinol-cytochrome c reductase complex assembly factor 1
NELL2	0.595	neural EGFL like 2
BLOC1S2	0.595	biogenesis of lysosomal organelles complex 1 subunit 2
PCF11	0.595	PCF11 cleavage and polyadenylation factor subunit
STRN4	0.595	striatin 4
SH3RF3	0.595	SH3 domain containing ring finger 3
HLA-DRB5	0.5954999999999999	major histocompatibility complex, class II, DR beta 5
ECM1	0.5954999999999999	extracellular matrix protein 1
KIAA2013	0.5955	KIAA2013
BYSL	0.5955	bystin like
TMCO4	0.5955	transmembrane and coiled-coil domains 4
FKBP1B	0.596	FKBP prolyl isomerase 1B
ENGASE	0.596	endo-beta-N-acetylglucosaminidase
A1BG	0.596	alpha-1-B glycoprotein
LARP6	0.596	La ribonucleoprotein 6, translational regulator
PICALM	0.5960000000000001	phosphatidylinositol binding clathrin assembly protein
GNGT1	0.5965	G protein subunit gamma transducin 1
COBLL1	0.5965	cordon-bleu WH2 repeat protein like 1
TERF2IP	0.5965	TERF2 interacting protein
LYRM4	0.597	LYR motif containing 4
GLRX3	0.597	glutaredoxin 3
GNA14	0.597	G protein subunit alpha 14
EVPL	0.597	envoplakin
PRDM2	0.597	PR/SET domain 2
VRK2	0.597	VRK serine/threonine kinase 2
AUH	0.5975	AU RNA binding methylglutaconyl-CoA hydratase
AK5	0.5975	adenylate kinase 5
TSSC1	0.5975	EARP complex and GARP complex interacting protein 1
APOBEC3B	0.598	apolipoprotein B mRNA editing enzyme catalytic subunit 3B
FUK	0.598	fucose kinase
BCL2L14	0.598	BCL2 like 14
NLRP2	0.598	NLR family pyrin domain containing 2
ERI1	0.598	exoribonuclease 1
ACE	0.5980000000000001	angiotensin I converting enzyme
CCDC117	0.5985	coiled-coil domain containing 117
LAGE3	0.5985	L antigen family member 3
FAM103A1	0.5985	RNA guanine-7 methyltransferase activating subunit
RPS21	0.5985	ribosomal protein S21
FAM20C	0.5985	FAM20C golgi associated secretory pathway kinase
GLT8D1	0.5985	glycosyltransferase 8 domain containing 1
HERC6	0.599	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
INSRR	0.599	insulin receptor related receptor
C17orf97	0.599	chromosome 17 open reading frame 97
DNM2	0.5994999999999999	dynamin 2
APOA1	0.5994999999999999	apolipoprotein A1
CTIF	0.5994999999999999	cap binding complex dependent translation initiation factor
ELMO3	0.6	engulfment and cell motility 3
PRKCI	0.6	protein kinase C iota
ZNF524	0.6	zinc finger protein 524
AURKAIP1	0.6	aurora kinase A interacting protein 1
CLK4	0.6	CDC like kinase 4
KRT23	0.6000000000000001	keratin 23
AATF	0.6005	apoptosis antagonizing transcription factor
GSS	0.601	prion protein
SKIL	0.601	SKI like proto-oncogene
LECT2	0.601	leukocyte cell derived chemotaxin 2
C1QC	0.601	complement C1q C chain
KXD1	0.601	KxDL motif containing 1
RNPEP	0.601	arginyl aminopeptidase
ANKHD1-EIF4EBP3	0.601	ANKHD1-EIF4EBP3 readthrough
ZNF827	0.6014999999999999	zinc finger protein 827
FAM45A	0.6014999999999999	DENN domain containing 10
TMEM143	0.6014999999999999	transmembrane protein 143
SASH1	0.6014999999999999	SAM and SH3 domain containing 1
ZBTB8OS	0.6015	zinc finger and BTB domain containing 8 opposite strand
SPAST	0.6015	spastin
ZSCAN12	0.602	zinc finger and SCAN domain containing 12
DPF2	0.602	double PHD fingers 2
CRABP1	0.602	cellular retinoic acid binding protein 1
ZBTB16	0.602	zinc finger and BTB domain containing 16
RNF13	0.602	ring finger protein 13
RPL3L	0.6025	ribosomal protein L3 like
ZNF7	0.6025	zinc finger protein 7
ASPM	0.6025	assembly factor for spindle microtubules
ZNF805	0.603	zinc finger protein 805
ANKRD30B	0.603	ankyrin repeat domain 30B
MXRA8	0.603	matrix remodeling associated 8
C11orf57	0.6034999999999999	NKAP domain containing 1
WDR25	0.6034999999999999	WD repeat domain 25
DARS2	0.6034999999999999	aspartyl-tRNA synthetase 2, mitochondrial
SPG11	0.6035	SPG11 vesicle trafficking associated, spatacsin
PCDHGA12	0.6035	protocadherin gamma subfamily A, 12
RPS6KA2	0.6035	ribosomal protein S6 kinase A2
CRBN	0.6035	cereblon
ZBTB2	0.604	zinc finger and BTB domain containing 2
DLG1	0.604	discs large MAGUK scaffold protein 1
DNAH14	0.604	dynein axonemal heavy chain 14
PYGL	0.6040000000000001	glycogen phosphorylase L
CEP70	0.6045	centrosomal protein 70
DES	0.6045	desmin
IQSEC1	0.605	IQ motif and Sec7 domain ArfGEF 1
AFDN	0.605	afadin, adherens junction formation factor
TUBB4A	0.605	tubulin beta 4A class IVa
DYRK1A	0.605	dual specificity tyrosine phosphorylation regulated kinase 1A
PRPF19	0.6054999999999999	pre-mRNA processing factor 19
TBCC	0.6055	tubulin folding cofactor C
PPIB	0.6055	peptidylprolyl isomerase B
RECQL	0.607	RecQ like helicase
COX7B	0.607	cytochrome c oxidase subunit 7B
SSBP2	0.6074999999999999	single stranded DNA binding protein 2
GPNMB	0.6074999999999999	glycoprotein nmb
DNHD1	0.6075	dynein heavy chain domain 1
SAMHD1	0.6075	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
RBP5	0.608	retinol binding protein 5
RAD1	0.608	RAD1 checkpoint DNA exonuclease
RGL1	0.608	ral guanine nucleotide dissociation stimulator like 1
MSLN	0.6085	mesothelin
EIF3E	0.6085	eukaryotic translation initiation factor 3 subunit E
COLEC12	0.6085	collectin subfamily member 12
AFAP1L1	0.609	actin filament associated protein 1 like 1
PANK1	0.609	pantothenate kinase 1
DOCK11	0.6094999999999999	dedicator of cytokinesis 11
EPB41L4A	0.6094999999999999	erythrocyte membrane protein band 4.1 like 4A
HLA-DQB2	0.6095	major histocompatibility complex, class II, DQ beta 2
APBA1	0.6095	amyloid beta precursor protein binding family A member 1
ZNF593	0.6095	zinc finger protein 593
TNKS	0.61	tankyrase
ITGAX	0.61	integrin subunit alpha X
AUTS2	0.6100000000000001	activator of transcription and developmental regulator AUTS2
UBE2V2	0.6104999999999999	ubiquitin conjugating enzyme E2 V2
FAM65A	0.6105	RHO family interacting cell polarization regulator 1
C4orf33	0.6105	chromosome 4 open reading frame 33
PURG	0.611	purine rich element binding protein G
DOK3	0.611	docking protein 3
RELA	0.611	RELA proto-oncogene, NF-kB subunit
ZNF638	0.611	zinc finger protein 638
NOL6	0.611	nucleolar protein 6
SGTA	0.6114999999999999	small glutamine rich tetratricopeptide repeat co-chaperone alpha
PNMA2	0.6114999999999999	PNMA family member 2
R3HDM4	0.6114999999999999	R3H domain containing 4
KPNA2	0.6115	karyopherin subunit alpha 2
ARSI	0.612	arylsulfatase family member I
CDKL5	0.612	cyclin dependent kinase like 5
CSK	0.612	C-terminal Src kinase
SHPRH	0.6125	SNF2 histone linker PHD RING helicase
RPL39	0.6125	ribosomal protein L39
PAN2	0.6125	poly(A) specific ribonuclease subunit PAN2
MLF1	0.6125	myeloid leukemia factor 1
KCNQ1	0.613	potassium voltage-gated channel subfamily Q member 1
ZBTB1	0.6134999999999999	zinc finger and BTB domain containing 1
CP	0.6134999999999999	ceruloplasmin
PVR	0.6135	PVR cell adhesion molecule
FAM114A1	0.614	family with sequence similarity 114 member A1
YARS	0.614	tyrosyl-tRNA synthetase 1
SMC4	0.6145	structural maintenance of chromosomes 4
FZD2	0.615	frizzled class receptor 2
IDUA	0.615	alpha-L-iduronidase
TLL2	0.6154999999999999	tolloid like 2
EFNB1	0.6154999999999999	ephrin B1
AOX1	0.6155	aldehyde oxidase 1
RASSF1	0.616	Ras association domain family member 1
KCTD12	0.616	potassium channel tetramerization domain containing 12
YIF1A	0.616	Yip1 interacting factor homolog A, membrane trafficking protein
HUS1	0.616	HUS1 checkpoint clamp component
ENOPH1	0.616	enolase-phosphatase 1
ISLR	0.616	immunoglobulin superfamily containing leucine rich repeat
MEX3C	0.6164999999999999	mex-3 RNA binding family member C
FILIP1	0.617	filamin A interacting protein 1
ATP5O	0.617	ATP synthase peripheral stalk subunit OSCP
LAS1L	0.617	LAS1 like ribosome biogenesis factor
GMEB2	0.617	glucocorticoid modulatory element binding protein 2
IQCB1	0.617	IQ motif containing B1
RBL1	0.6174999999999999	RB transcriptional corepressor like 1
SNTB2	0.6174999999999999	syntrophin beta 2
SAG	0.6174999999999999	S-antigen visual arrestin
RBMXL2	0.6174999999999999	RBMX like 2
CCDC38	0.6174999999999999	coiled-coil domain containing 38
LIME1	0.6175	Lck interacting transmembrane adaptor 1
NOB1	0.6175	NIN1 (RPN12) binding protein 1 homolog
PGLYRP2	0.618	peptidoglycan recognition protein 2
GNAT3	0.618	G protein subunit alpha transducin 3
DENND1C	0.618	DENN domain containing 1C
GRAP2	0.618	GRB2 related adaptor protein 2
SEC31B	0.618	SEC31 homolog B, COPII coat complex component
APOA4	0.6180000000000001	apolipoprotein A4
FYB	0.6185	FYN binding protein 1
TTC39A	0.6185	tetratricopeptide repeat domain 39A
ZFP1	0.6185	ZFP1 zinc finger protein
FXYD3	0.6185	FXYD domain containing ion transport regulator 3
LOX	0.6185	lysyl oxidase
FLT1	0.6185	fms related receptor tyrosine kinase 1
GNB1	0.619	G protein subunit beta 1
AKAP9	0.619	A-kinase anchoring protein 9
UBE2L6	0.619	ubiquitin conjugating enzyme E2 L6
LENG1	0.619	leukocyte receptor cluster member 1
PRAM1	0.6194999999999999	PML-RARA regulated adaptor molecule 1
FIS1	0.6194999999999999	fission, mitochondrial 1
PTPRK	0.6194999999999999	protein tyrosine phosphatase receptor type K
FAM177A1	0.62	family with sequence similarity 177 member A1
MUSTN1	0.62	musculoskeletal, embryonic nuclear protein 1
PPM1J	0.6205	protein phosphatase, Mg2+/Mn2+ dependent 1J
ZMYM1	0.6205	zinc finger MYM-type containing 1
COMMD6	0.6205	COMM domain containing 6
TMC4	0.6205	transmembrane channel like 4
PARP1	0.621	poly(ADP-ribose) polymerase 1
TFF3	0.621	trefoil factor 3
CD6	0.621	CD6 molecule
SART1	0.621	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP
MLKL	0.621	mixed lineage kinase domain like pseudokinase
SLC1A1	0.6214999999999999	solute carrier family 1 member 1
ANAPC7	0.6214999999999999	anaphase promoting complex subunit 7
SAMD4A	0.6214999999999999	sterile alpha motif domain containing 4A
RAD50	0.622	RAD50 double strand break repair protein
NARS	0.622	asparaginyl-tRNA synthetase 1
CDC37	0.6225	cell division cycle 37, HSP90 cochaperone
HLA-DRB1	0.6225	major histocompatibility complex, class II, DR beta 1
KCNMA1	0.6225	potassium calcium-activated channel subfamily M alpha 1
CNN2	0.623	calponin 2
DNMT3B	0.623	DNA methyltransferase 3 beta
SERPINA6	0.623	serpin family A member 6
C18orf8	0.6234999999999999	regulator of MON1-CCZ1
IL23R	0.6234999999999999	interleukin 23 receptor
SLC43A2	0.6234999999999999	solute carrier family 43 member 2
ZCCHC9	0.6235	zinc finger CCHC-type containing 9
TOMM5	0.624	translocase of outer mitochondrial membrane 5
CD8A	0.624	CD8a molecule
RPP30	0.624	ribonuclease P/MRP subunit p30
SEPTIN1	0.624	septin 1
EHD4	0.6245	EH domain containing 4
SUCLG1	0.6245	succinate-CoA ligase GDP/ADP-forming subunit alpha
FGFRL1	0.625	fibroblast growth factor receptor like 1
KRTCAP3	0.625	keratinocyte associated protein 3
MXI1	0.625	MAX interactor 1, dimerization protein
GSTT1	0.625	glutathione S-transferase theta 1
MROH6	0.625	maestro heat like repeat family member 6
TTC36	0.625	tetratricopeptide repeat domain 36
LAMTOR4	0.625	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4
KIF2C	0.6255	kinesin family member 2C
USP15	0.6255	ubiquitin specific peptidase 15
PER2	0.6255	period circadian regulator 2
ADCY9	0.6255	adenylate cyclase 9
SOWAHB	0.6255	sosondowah ankyrin repeat domain family member B
UFC1	0.6255	ubiquitin-fold modifier conjugating enzyme 1
MAP10	0.626	microtubule associated protein 10
USP27X	0.626	ubiquitin specific peptidase 27 X-linked
SBF2	0.626	SET binding factor 2
SLFN13	0.626	schlafen family member 13
ATP6V0D2	0.626	ATPase H+ transporting V0 subunit d2
AMPD1	0.6265000000000001	adenosine monophosphate deaminase 1
ZNF57	0.6265000000000001	zinc finger protein 57
SACS	0.6265000000000001	sacsin molecular chaperone
EIF3F	0.6265000000000001	eukaryotic translation initiation factor 3 subunit F
ZNF302	0.627	zinc finger protein 302
CNPY3	0.627	canopy FGF signaling regulator 3
FGFR3	0.6275	fibroblast growth factor receptor 3
GDI2	0.6275	GDP dissociation inhibitor 2
GYPA	0.6275	glycophorin A (MNS blood group)
L3MBTL4	0.6275	L3MBTL histone methyl-lysine binding protein 4
SCOC	0.628	short coiled-coil protein
JCHAIN	0.628	joining chain of multimeric IgA and IgM
MORC3	0.628	MORC family CW-type zinc finger 3
C22orf29	0.6285	retrotransposon Gag like 10
FAM188B	0.6285000000000001	MINDY lysine 48 deubiquitinase 4
PXDC1	0.6285000000000001	PX domain containing 1
HOXB4	0.6285000000000001	homeobox B4
PBX2	0.6285000000000001	PBX homeobox 2
APOF	0.629	apolipoprotein F
BRAP	0.629	BRCA1 associated protein
ITGB7	0.6295	integrin subunit beta 7
ENO3	0.6295	enolase 3
KSR2	0.6295	kinase suppressor of ras 2
EXPH5	0.63	exophilin 5
IFT140	0.63	intraflagellar transport 140
RPAP2	0.63	RNA polymerase II associated protein 2
AKAP8L	0.63	A-kinase anchoring protein 8 like
SMC5	0.6305000000000001	structural maintenance of chromosomes 5
C8A	0.6305000000000001	complement C8 alpha chain
SYN1	0.6305000000000001	synapsin I
SYNJ2	0.6305000000000001	synaptojanin 2
IFFO1	0.631	intermediate filament family orphan 1
PYCARD	0.631	PYD and CARD domain containing
F7	0.631	coagulation factor VII
UQCR10	0.631	ubiquinol-cytochrome c reductase, complex III subunit X
AKAP11	0.6319999999999999	A-kinase anchoring protein 11
LARP4B	0.632	La ribonucleoprotein 4B
TTR	0.632	transthyretin
CACUL1	0.632	CDK2 associated cullin domain 1
SHC4	0.632	SHC adaptor protein 4
MNX1	0.632	motor neuron and pancreas homeobox 1
MFAP2	0.6325000000000001	microfibril associated protein 2
GRHL1	0.6325000000000001	grainyhead like transcription factor 1
ACTR2	0.6325000000000001	actin related protein 2
RASA4	0.6325000000000001	RAS p21 protein activator 4
ARHGAP39	0.6325000000000001	Rho GTPase activating protein 39
ALKBH4	0.633	alkB homolog 4, lysine demethylase
PAPPA	0.633	pappalysin 1
LIX1L	0.633	limb and CNS expressed 1 like
CD4	0.633	CD4 molecule
TUBGCP4	0.6335	tubulin gamma complex associated protein 4
RAB33A	0.6335	RAB33A, member RAS oncogene family
MRPS18C	0.6335	mitochondrial ribosomal protein S18C
KLF13	0.634	Kruppel like factor 13
DAB2IP	0.6345000000000001	DAB2 interacting protein
GBP5	0.635	guanylate binding protein 5
RDH16	0.635	retinol dehydrogenase 16
FAH	0.635	fumarylacetoacetate hydrolase
NEK9	0.6355	NIMA related kinase 9
TUB	0.6355	TUB bipartite transcription factor
ADA	0.6355	adenosine deaminase
FARP1	0.6355	FERM, ARH/RhoGEF and pleckstrin domain protein 1
TMEM70	0.636	transmembrane protein 70
KLC2	0.636	kinesin light chain 2
EVA1A	0.636	eva-1 homolog A, regulator of programmed cell death
EPHX2	0.636	epoxide hydrolase 2
RUNX3	0.637	RUNX family transcription factor 3
BCL9L	0.6375	BCL9 like
NUP85	0.6375	nucleoporin 85
PTMA	0.6375	prothymosin alpha
MIGA1	0.6375	mitoguardin 1
CNTNAP1	0.6375	contactin associated protein 1
DDX18	0.6375	DEAD-box helicase 18
DNAH3	0.638	dynein axonemal heavy chain 3
ADAMTS16	0.638	ADAM metallopeptidase with thrombospondin type 1 motif 16
EFCAB6	0.638	EF-hand calcium binding domain 6
DCLK1	0.6385	doublecortin like kinase 1
BORCS8	0.6385000000000001	BLOC-1 related complex subunit 8
HS6ST1	0.6385000000000001	heparan sulfate 6-O-sulfotransferase 1
CDC20	0.6385000000000001	cell division cycle 20
TP53	0.6385000000000001	tumor protein p53
DYRK1B	0.639	dual specificity tyrosine phosphorylation regulated kinase 1B
CDCA3	0.639	cell division cycle associated 3
USP1	0.639	ubiquitin specific peptidase 1
CCHCR1	0.639	coiled-coil alpha-helical rod protein 1
SRRM2	0.6395	serine/arginine repetitive matrix 2
ETFRF1	0.6395	electron transfer flavoprotein regulatory factor 1
TTBK1	0.6395	tau tubulin kinase 1
KRT1	0.6405	keratin 1
PRKCH	0.641	protein kinase C eta
CDH13	0.641	cadherin 13
POLR2J	0.6415	RNA polymerase II subunit J
ANKMY2	0.6415	ankyrin repeat and MYND domain containing 2
WDR13	0.642	WD repeat domain 13
RNF139	0.642	ring finger protein 139
RHOD	0.642	ras homolog family member D
G3BP1	0.642	G3BP stress granule assembly factor 1
RHOC	0.642	ras homolog family member C
PPP2R2C	0.6425	protein phosphatase 2 regulatory subunit Bgamma
TMLHE	0.6425000000000001	trimethyllysine hydroxylase, epsilon
NWD2	0.643	NACHT and WD repeat domain containing 2
PTPN21	0.643	protein tyrosine phosphatase non-receptor type 21
HSPB8	0.6435	heat shock protein family B (small) member 8
ODF2	0.6435	outer dense fiber of sperm tails 2
APOH	0.6439999999999999	apolipoprotein H
BNIPL	0.6445	BCL2 interacting protein like
DOK2	0.6445	docking protein 2
IGFBP3	0.6445000000000001	insulin like growth factor binding protein 3
CTCF	0.645	CCCTC-binding factor
OSTF1	0.645	osteoclast stimulating factor 1
PRX	0.6455	periaxin
GTF2A1	0.6455	general transcription factor IIA subunit 1
KIAA0430	0.646	meiosis regulator and mRNA stability factor 1
PPCS	0.6465	phosphopantothenoylcysteine synthetase
KIAA1210	0.6465000000000001	KIAA1210
ABHD17B	0.6465000000000001	abhydrolase domain containing 17B, depalmitoylase
SLC4A11	0.647	solute carrier family 4 member 11
YIPF2	0.647	Yip1 domain family member 2
RFC5	0.647	replication factor C subunit 5
TMEM102	0.647	transmembrane protein 102
XXYLT1	0.647	xyloside xylosyltransferase 1
TRIM14	0.647	tripartite motif containing 14
NFS1	0.6475	NFS1 cysteine desulfurase
GABPA	0.6475	GA binding protein transcription factor subunit alpha
DCP1A	0.6475	decapping mRNA 1A
RPS4Y1	0.6475	ribosomal protein S4 Y-linked 1
HDAC3	0.6475	histone deacetylase 3
PDE4B	0.648	phosphodiesterase 4B
HELB	0.648	DNA helicase B
RNPS1	0.648	RNA binding protein with serine rich domain 1
PTP4A3	0.6485000000000001	protein tyrosine phosphatase 4A3
UBTD1	0.649	ubiquitin domain containing 1
PPP6R2	0.649	protein phosphatase 6 regulatory subunit 2
